"Id_Rssd","Event Date","Historical Event"
1209444,"2009-05-01","GUARANTY BANKSHARES, LTD. moved to 302 THIRD AVENUE SOUTHEAST CEDAR RAPIDS, IA and changed from Financial Holding Company - Domestic to Bank Holding Company."
1209471,"1984-05-22","FIRST STATE BANCORP OF MONTICELLO located at MONTICELLO, IL was established as a Bank Holding Company."
1209471,"1984-12-31","FIRST STATE BANCORP OF MONTICELLO was renamed to FIRST STATE BANCORP OF MONTICELLO, INC. and moved to 201 WEST MAIN STREET MONTICELLO, IL."
1209480,"1983-11-14","PEOPLE BANCORP, INC. located at PANA, IL was established as a Bank Holding Company."
1209480,"1984-12-31","PEOPLE BANCORP, INC. was renamed to PEOPLE FIRST BANCSHARES, INC. and moved to 200 SOUTH LOCUST STREET PANA, IL."
1209499,"1983-11-04","PEOPLES BANCORP, INC. located at PRAIRIE DU CHIEN, WI was established as a Bank Holding Company."
1209499,"1984-12-31","PEOPLES BANCORP, INC. moved to 301 EAST BLACKHAWK AVENUE PRAIRIE DU CHIEN, WI."
1209501,"1983-12-07","UNION BANCORP OF EVANSVILLE, INC. located at EVANSVILLE, WI was established as a Bank Holding Company."
1209501,"1984-12-31","UNION BANCORP OF EVANSVILLE, INC. moved to 2 EAST MAIN STREET EVANSVILLE, WI."
1209529,"1984-03-31","DOWS BANCORPORATION located at DOWS, IA was established as a Bank Holding Company."
1209529,"1984-05-18","DOWS BANCORPORATION was renamed to J.E. COONLEY COMPANY."
1209529,"1984-12-31","J.E. COONLEY COMPANY was renamed to J. E. COONLEY COMPANY and moved to 121 FIRST AVENUE NORTHWEST HAMPTON, IA."
1209538,"1984-02-01","FARMERS BANCORP located at FRANKFORT, IN was established as a Bank Holding Company."
1209538,"1984-12-31","FARMERS BANCORP was renamed to FARMERS BANCORP. (THE)."
1209538,"1985-06-30","FARMERS BANCORP. (THE) was renamed to FARMERS BANCORP, FRANKFORT, INDIANA, THE and moved to 9 EAST CLINTON STREET FRANKFORT, IN."
1209538,"2014-12-08","FARMERS BANCORP, FRANKFORT, INDIANA, THE changed from Bank Holding Company to Financial Holding Company - Domestic."
1209592,"1983-12-05","ONTARIO BANCORPORATION, INC. located at ONTARIO, WI was established as a Bank Holding Company."
1209592,"1985-04-30","ONTARIO BANCORPORATION, INC. moved to P. O. BOX 8 ONTARIO, WI."
1209592,"1992-01-01","ONTARIO BANCORPORATION, INC. moved to P. O. BOX 9 ONTARIO, WI."
1209592,"1993-02-20","ONTARIO BANCORPORATION, INC. moved to 315 MAIN STREET ONTARIO, WI."
1209604,"1983-12-31","HARVARD BANCORP., INC. located at HARVARD, IL was established as a Bank Holding Company."
1209604,"1984-12-31","HARVARD BANCORP., INC. was renamed to HARVARD BANCORP, INC. and moved to 33 NORTH AYER STREET HARVARD, IL."
1209604,"2005-12-27","HARVARD BANCORP, INC. was renamed to HARVARD BANCSHARES, INC. and moved to 35 NORTH AYER STREET HARVARD, IL."
1209659,"1983-12-12","FARMERS AND TRADERS BANCORPORATION, INC. located at DOUDS, IA was established as a Bank Holding Company."
1209659,"1984-12-31","FARMERS AND TRADERS BANCORPORATION, INC. moved to 14155 HIGHWAY 98 DOUDS, IA."
1209695,"1984-01-05","ITASCA BANCORP INC. located at ITASCA, IL was established as a Bank Holding Company."
1209695,"1984-12-31","ITASCA BANCORP INC. moved to 308 WEST IRVING PARK ROAD ITASCA, IL."
1209716,"1983-12-29","PARK BANCORPORATION, INC. located at MADISON, WI was established as a Bank Holding Company."
1209716,"1984-12-31","PARK BANCORPORATION, INC. moved to 1801 GREENWAY CROSS MADISON, WI."
1209743,"1983-12-30","LUXEMBURG BANCSHARES, INC. located at LUXEMBURG, WI was established as a Bank Holding Company."
1209743,"1984-12-31","LUXEMBURG BANCSHARES, INC. moved to 630 MAIN STREET, C/O BANK OF LUXEMBURG LUXEMBURG, WI."
1209743,"2005-10-28","LUXEMBURG BANCSHARES, INC. moved to 630 MAIN STREET LUXEMBURG, WI."
1209761,"1984-09-14","ILLINI COMMUNITY BANCORP, INC. located at SPRINGFIELD, IL was established as a Bank Holding Company."
1209761,"1984-12-31","ILLINI COMMUNITY BANCORP, INC. moved to 409 WEST CAPITOL AVENUE SUITE 102 SPRINGFIELD, IL."
1209761,"1994-04-21","ILLINI COMMUNITY BANCORP, INC. was renamed to ILLINI CORPORATION."
1209761,"1994-05-17","ILLINI CORPORATION moved to 120 SOUTH CHATHAM ROAD SPRINGFIELD, IL."
1209761,"1997-12-15","ILLINI CORPORATION moved to 3200 WEST ILES SPRINGFIELD, IL."
1209761,"1999-08-10","ILLINI CORPORATION moved to 3200 WEST ILES AVENUE PO BOX 13257 SPRINGFIELD, IL."
1209761,"2005-12-31","ILLINI CORPORATION moved to 3200 WEST ILES AVENUE SPRINGFIELD, IL."
1209761,"2009-08-17","ILLINI CORPORATION changed from Bank Holding Company to Financial Holding Company - Domestic."
1209761,"2015-09-09","ILLINI CORPORATION changed from Financial Holding Company - Domestic to Bank Holding Company."
1209789,"1984-01-01","DENMARK BANCSHARES, INC. located at DENMARK, WI was established as a Bank Holding Company."
1209789,"1984-12-31","DENMARK BANCSHARES, INC. moved to P.O. BOX 218 DENMARK, WI."
1209789,"1992-02-22","DENMARK BANCSHARES, INC. moved to P.O. BOX 130 DENMARK, WI."
1209789,"1993-06-29","DENMARK BANCSHARES, INC. moved to 103 EAST MAIN STREET DENMARK, WI."
1209789,"2012-01-01","DENMARK BANCSHARES, INC. moved to 103 EAST MAIN STREET PO BOX 130 DENMARK, WI."
1209798,"1984-01-30","CLARKEL, INC. located at KESLEY, IA was established as a Bank Holding Company."
1209798,"1984-12-31","CLARKEL, INC. moved to 15811 MAIN STREET KESLEY, IA."
1209800,"1984-04-19","AURELIA FT & S BANKSHARES, INC. located at AURELIA, IA was established as a Bank Holding Company."
1209800,"1984-12-31","AURELIA FT & S BANKSHARES, INC. moved to 111 EAST 2ND STREET AURELIA, IA."
1209800,"2003-03-27","AURELIA FT & S BANKSHARES, INC. was renamed to FT BANCSHARES, INC.."
1209819,"1984-04-20","ELMWOOD BANCSHARES, INC. located at ELMWOOD, IL was established as a Bank Holding Company."
1209819,"1984-12-31","ELMWOOD BANCSHARES, INC. moved to 104 EAST MAIN STREET ELMWOOD, IL."
1209837,"1984-02-07","TITONKA BANCSHARES, INC. located at TITONKA, IA was established as a Bank Holding Company."
1209837,"1984-12-31","TITONKA BANCSHARES, INC. moved to 173 MAIN STREET NORTH TITONKA, IA."
1209958,"1984-04-09","BANKERS' BANCORPORATION OF WISCONSIN, INC. located at MADISON, WI was established as a Bank Holding Company."
1209958,"1984-12-31","BANKERS' BANCORPORATION OF WISCONSIN, INC. moved to 555 D ONOFRIO DRIVE MADISON, WI."
1209958,"1994-04-28","BANKERS' BANCORPORATION OF WISCONSIN, INC. was renamed to BANKERS' BANCORPORATION, INC. and moved to 555 D'ONOFRIO DRIVE MADISON, WI."
1209958,"2005-11-22","BANKERS' BANCORPORATION, INC. moved to 7700 MINERAL POINT ROAD MADISON, WI."
1209985,"1984-04-02","SHANNON BANCORP, INC. located at SHANNON, IL was established as a Bank Holding Company."
1209985,"1984-12-31","SHANNON BANCORP, INC. moved to 1 SOUTH LINN STREET SHANNON, IL."
1210002,"1984-03-29","RAKE BANCORPORATION located at RAKE, IA was established as a Bank Holding Company."
1210002,"1985-06-30","RAKE BANCORPORATION moved to 102 NORTH MAIN STREET PO BOX 139 RAKE, IA."
1210002,"2008-12-31","RAKE BANCORPORATION moved to 102 NORTH MAIN STREET RAKE, IA."
1210011,"1984-04-09","G.S.B. FINANCIAL CORPORATION located at GARRETT, IN was established as a Bank Holding Company."
1210011,"1984-12-31","G.S.B. FINANCIAL CORPORATION moved to 120 WEST KING STREET GARRETT, IN."
1210048,"1984-06-30","ORION BANCORPORATION, INC. located at ORION, IL was established as a Bank Holding Company."
1210048,"1984-12-31","ORION BANCORPORATION, INC. moved to 1114 FOURTH STREET BOX 9 ORION, IL."
1210048,"2008-12-31","ORION BANCORPORATION, INC. moved to 1114 FOURTH STREET ORION, IL."
1210048,"2012-01-01","ORION BANCORPORATION, INC. moved to 1114 4TH STREET ORION, IL."
1210057,"1984-11-09","MINIER FINANCIAL, INC. located at MINIER, IL was established as a Bank Holding Company."
1210057,"1984-12-31","MINIER FINANCIAL, INC. moved to 206 WEST CENTRAL AVENUE BOX 462 MINIER, IL."
1210057,"1997-12-05","MINIER FINANCIAL, INC. moved to 101 SOUTH MAIN STREET BOX 800 MINIER, IL."
1210066,"1984-05-22","WEST BANCORPORATION located at WEST DES MOINES, IA was established as a Bank Holding Company."
1210066,"1984-12-31","WEST BANCORPORATION was renamed to WEST BANCORPORATION, INC. and moved to 1601 22ND STREET WEST DES MOINES, IA."
1210066,"1990-11-27","WEST BANCORPORATION, INC. moved to 1601 22ND STREET PO BOX 65020 WEST DES MOINES, IA."
1210066,"2007-10-02","WEST BANCORPORATION, INC. moved to 1601 22ND STREET WEST DES MOINES, IA and changed from Bank Holding Company to Financial Holding Company - Domestic."
1210066,"2010-10-04","WEST BANCORPORATION, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
1210066,"2016-09-01","WEST BANCORPORATION, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1210084,"1984-03-31","SWEA CITY BANCORPORATION, INC. located at SWEA CITY, IA was established as a Bank Holding Company."
1210084,"1984-12-31","SWEA CITY BANCORPORATION, INC. moved to 322 3RD STREET PO BOX 568 SWEA CITY, IA."
1210084,"1998-02-06","SWEA CITY BANCORPORATION, INC. moved to 1202 CENTRAL AVENUE ESTHERVILLE, IA."
1210114,"1984-03-31","ANDERSON BANCORP, INC. located at ONEIDA, IL was established as a Bank Holding Company."
1210114,"1984-12-31","ANDERSON BANCORP, INC. moved to 111 HIGHWAY WEST ONEIDA, IL."
1210169,"1984-04-02","LINCOLN BANCORP located at REINBECK, IA was established as a Bank Holding Company."
1210169,"1984-12-31","LINCOLN BANCORP moved to 414 MAIN STREET REINBECK, IA."
1210169,"1995-01-01","LINCOLN BANCORP moved to 508 MAIN STREET REINBECK, IA."
1210208,"1984-07-02","WOLCOTT BANCORP located at WOLCOTT, IN was established as a Bank Holding Company."
1210208,"1984-12-31","WOLCOTT BANCORP moved to 105 NORTH RANGE STREET WOLCOTT, IN."
1210217,"1984-08-16","BIPPUS STATE CORPORATION located at BIPPUS, IN was established as a Bank Holding Company."
1210217,"1984-12-31","BIPPUS STATE CORPORATION moved to MAIN AND MARKET STREETS BIPPUS, IN."
1210217,"1997-12-08","BIPPUS STATE CORPORATION moved to 150 HAUENSTEIN ROAD HUNTINGTON, IN."
1210244,"1984-07-31","CRYSTAL VALLEY FINANCIAL CORPORATION located at MIDDLEBURY, IN was established as a Bank Holding Company."
1210244,"1984-12-31","CRYSTAL VALLEY FINANCIAL CORPORATION moved to 109 SOUTH MAIN STREET BOX 69 MIDDLEBURY, IN."
1210244,"2005-12-31","CRYSTAL VALLEY FINANCIAL CORPORATION moved to 111 SOUTH MAIN STREET BOX 69 MIDDLEBURY, IN."
1210244,"2013-11-21","CRYSTAL VALLEY FINANCIAL CORPORATION moved to 111 SOUTH MAIN STREET MIDDLEBURY, IN and changed from Bank Holding Company to Financial Holding Company - Domestic."
1210301,"1984-06-20","C.S.B. HOLDING CORPORATION located at WYOMING, IA was established as a Bank Holding Company."
1210301,"1990-09-20","C.S.B. HOLDING CORPORATION moved to 114 WEST MAIN STREET WYOMING, IA."
1210310,"1984-06-29","PESHTIGO NATIONAL BANCORPORATION, INC. located at PESHTIGO, WI was established as a Bank Holding Company."
1210310,"1984-12-31","PESHTIGO NATIONAL BANCORPORATION, INC. moved to P.O. BOX 186 PESHTIGO, WI."
1210310,"1990-09-24","PESHTIGO NATIONAL BANCORPORATION, INC. moved to 240 FRENCH STREET PESHTIGO, WI."
1210310,"1991-01-01","PESHTIGO NATIONAL BANCORPORATION, INC. moved to 250 FRENCH STREET PESHTIGO, WI."
1210347,"1984-07-31","COMMUNITY BANCORP located at ROYAL CENTER, IN was established as a Bank Holding Company."
1210347,"1984-12-31","COMMUNITY BANCORP moved to 101 CHICAGO STREET ROYAL CENTER, IN."
1210347,"2012-01-01","COMMUNITY BANCORP moved to 101 NORTH CHICAGO STREET ROYAL CENTER, IN."
1210356,"1984-09-04","FIRST DWIGHT CORPORATION located at DWIGHT, IL was established as a Bank Holding Company."
1210356,"1984-12-31","FIRST DWIGHT CORPORATION moved to 122 WEST MAIN STREET DWIGHT, IL."
1210422,"1984-07-31","ROSHOLT BANCORPORATION located at ROSHOLT, WI was established as a Bank Holding Company."
1210422,"1984-12-31","ROSHOLT BANCORPORATION was renamed to ROSHOLT BANCORPORATION, INC. and moved to 275 WEST GRAND AVENUE ROSHOLT, WI."
1210459,"1984-09-25","ROYCE CORPORATION located at COUNCIL BLUFFS, IA was established as a Bank Holding Company."
1210459,"1984-12-28","ROYCE CORPORATION was renamed to AMERICAN INTERSTATE BANCORPORATION, INC.."
1210459,"1984-12-31","AMERICAN INTERSTATE BANCORPORATION, INC. moved to 10844 OLD MILL ROAD, SUITE 4 OMAHA, NE."
1210459,"1991-11-18","AMERICAN INTERSTATE BANCORPORATION, INC. moved to 11550 WEST DODGE ROAD, SUITE 4 OMAHA, NE."
1210459,"2007-11-16","AMERICAN INTERSTATE BANCORPORATION, INC. moved to 13625 CALIFORNIA STREET, SUITE 333 OMAHA, NE."
1210468,"1984-08-01","PSB CORPORATION located at WELLSBURG, IA was established as a Bank Holding Company."
1210468,"1984-12-31","PSB CORPORATION moved to 414 NORTH ADAMS WELLSBURG, IA."
1210525,"1984-08-31","NAPOLEON BANCORP located at NAPOLEON, IN was established as a Bank Holding Company."
1210525,"1984-12-31","NAPOLEON BANCORP moved to 8912 NORTH US 421 NAPOLEON, IN."
1210525,"2008-12-31","NAPOLEON BANCORP moved to 8912 NORTH US HIGHWAY 421 NAPOLEON, IN."
1210570,"1984-09-15","R & J FINANCIAL CORPORATION located at PLAINFIELD, IA was established as a Bank Holding Company."
1210570,"1984-12-31","R & J FINANCIAL CORPORATION was renamed to R & J FINANCIAL CORPORATION, INC. and moved to ELMA, IA."
1210570,"1985-09-30","R & J FINANCIAL CORPORATION, INC. moved to 328 MAIN STREET ELMA, IA."
1210589,"1984-10-01","NORTHERN STATES FINANCIAL CORPORATION located at WAUKEGAN, IL was established as a Bank Holding Company."
1210589,"1985-09-30","NORTHERN STATES FINANCIAL CORPORATION moved to 1601 NORTH LEWIS AVENUE WAUKEGAN, IL."
1210646,"1984-11-20","STILLMAN BANCORP, INC. located at STILLMAN VALLEY, IL was established as a Bank Holding Company."
1210646,"1984-12-31","STILLMAN BANCORP, INC. was renamed to STILLMAN BANCCORP, INC.."
1210646,"1987-10-08","STILLMAN BANCCORP, INC. moved to 101 EAST MAIN STREET STILLMAN VALLEY, IL."
1210682,"1984-12-20","AMBANC FINANCIAL SERVICES, INC. located at BEAVER DAM, WI was established as a Bank Holding Company."
1210682,"1985-01-24","AMBANC FINANCIAL SERVICES, INC. moved to 115 FRONT STREET BEAVER DAM, WI."
1210730,"1984-11-14","RIGLER INVESTMENT COMPANY located at NEW HAMPTON, IA was established as a Bank Holding Company."
1210730,"1984-12-31","RIGLER INVESTMENT COMPANY moved to 25 NORTH CHESTNUT AVENUE NEW HAMPTON, IA."
1210749,"1984-11-30","M.S.B., BANCORPORATION, INC. located at MARION, WI was established as a Bank Holding Company."
1210749,"1984-12-31","M.S.B., BANCORPORATION, INC. was renamed to M.S.B. BANCORPORATION, INC.."
1210749,"1985-01-10","M.S.B. BANCORPORATION, INC. moved to C/O MARION STATE BANK MARION, WI."
1210749,"1993-02-20","M.S.B. BANCORPORATION, INC. moved to 120 NORTH MAIN MARION, WI."
1210749,"2000-07-20","M.S.B. BANCORPORATION, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1210749,"2000-07-24","M.S.B. BANCORPORATION, INC. moved to 230 MAVIS ROAD MARION, WI."
1210785,"1984-11-30","WAPELLO BANKSHARES, INC. located at WAPELLO, IA was established as a Bank Holding Company."
1210785,"1985-01-16","WAPELLO BANKSHARES, INC. moved to 306 NORTH 2ND STREET WAPELLO, IA."
1231333,"1956-05-09","BANK OF MONTREAL located at MONTREAL, 0, CANADA was established as a Foreign Banking Organization."
1231333,"1970-12-31","BANK OF MONTREAL changed from Foreign Banking Organization to Foreign Banking Organization as a BHC."
1231333,"1984-09-04","BANK OF MONTREAL moved to 129 ST JAMES STREET MONTREAL, 0, CANADA."
1231333,"2000-04-10","BANK OF MONTREAL changed from Foreign Banking Organization as a BHC to Financial Holding Company - Foreign."
1231333,"2005-12-31","BANK OF MONTREAL moved to 129 RUE SAINT JACQUES MONTREAL, 0, CANADA."
1231418,"1753-01-01","BARCLAYS BANK LIMITED located at 54 LOMBARD STREET, LONDON, 0, ENGLAND was established as a Foreign Bank."
1231418,"1966-07-01","BARCLAYS BANK LIMITED changed from Foreign Bank to Foreign Banking Organization as a BHC."
1231418,"1981-12-30","BARCLAYS BANK LIMITED was renamed to BARCLAYS BANK PLC."
1231418,"1985-01-01","BARCLAYS BANK PLC was renamed to BARCLAYS PLC."
1231418,"1990-12-31","BARCLAYS PLC moved to 4 ROYAL MINT COURT LONDON, 0, ENGLAND."
1231418,"1995-12-31","BARCLAYS PLC moved to 54 LOMBARD STREET LONDON, 0, ENGLAND."
1231418,"1997-12-01","BARCLAYS PLC changed from Foreign Banking Organization as a BHC to Foreign Banking Organization."
1231418,"2002-11-22","BARCLAYS PLC changed from Foreign Banking Organization to Financial Holding Company - Foreign."
1231418,"2005-05-31","BARCLAYS PLC moved to ONE CHURCHILL PLACE LONDON, 0, ENGLAND."
1231780,"1919-08-25","MITSUBISHI BANK, LIMITED, THE located at 7-1, MARUNOUCHI 2-CHOME, CHIYODA-KU, TOKYO, 0, JAPAN was established as a Foreign Bank."
1231780,"1972-01-18","MITSUBISHI BANK, LIMITED, THE changed from Foreign Bank to Foreign Banking Organization as a BHC."
1231780,"1996-04-01","MITSUBISHI BANK, LIMITED, THE was renamed to BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE."
1231780,"2005-12-31","BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE moved to 2-7-1, MARUNOUCHI, CHIYODA-KU TOKYO, 0, JAPAN."
1231780,"2008-10-06","BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE changed from Foreign Banking Organization as a BHC to Financial Holding Company - Foreign."
1231968,"1889-05-02","BANQUE NATIONALE DE PARIS located at 16, BOULEVARD DES ITALIENS, PARIS, 0, FRANCE (OTHER) was established as a Foreign Bank."
1231968,"1972-06-20","BANQUE NATIONALE DE PARIS changed from Foreign Bank to Foreign Banking Organization as a BHC."
1231968,"2000-05-24","BANQUE NATIONALE DE PARIS was renamed to BNP PARIBAS."
1231968,"2001-04-02","BNP PARIBAS changed from Foreign Banking Organization as a BHC to Financial Holding Company - Foreign."
1232497,"1869-01-01","ROYAL BANK OF CANADA, THE located at 1 PLACE VILLE MARIE, MONTREAL, 0, CANADA was established as a Foreign Bank."
1232497,"1970-12-31","ROYAL BANK OF CANADA, THE changed from Foreign Bank to Foreign Banking Organization as a BHC."
1232497,"1990-11-01","ROYAL BANK OF CANADA, THE was renamed to ROYAL BANK OF CANADA."
1232497,"1993-06-12","ROYAL BANK OF CANADA changed from Foreign Banking Organization as a BHC to Foreign Banking Organization."
1232497,"2000-03-13","ROYAL BANK OF CANADA changed from Foreign Banking Organization to Financial Holding Company - Foreign."
1232536,"1902-01-01","BANK LEUMI LE-ISRAEL B.M. located at 24-32 YEHUDA HALEVY ST. P.O. BOX 2, TEL AVIV, 0, ISRAEL was established as a Foreign Bank."
1232536,"1970-12-31","BANK LEUMI LE-ISRAEL B.M. changed from Foreign Bank to Foreign Banking Organization as a BHC."
1232536,"2005-09-01","BANK LEUMI LE-ISRAEL B.M. moved to 34 YEHUDA HALEVI STREET TEL AVIV, 0, ISRAEL."
1232545,"1925-01-01","BARCLAYS BANK D.C.O. located at 54 LOMBARD STREET, LONDON, 0, ENGLAND was established as a Foreign Bank."
1232545,"1966-07-01","BARCLAYS BANK D.C.O. changed from Foreign Bank to Foreign Banking Organization as a BHC."
1232545,"1971-10-01","BARCLAYS BANK D.C.O. was renamed to BARCLAYS BANK INTERNATIONAL LIMITED."
1232545,"1985-01-01","BARCLAYS BANK INTERNATIONAL LIMITED was renamed to BARCLAYS BANK PLC."
1232545,"1997-12-01","BARCLAYS BANK PLC changed from Foreign Banking Organization as a BHC to Foreign Banking Organization."
1232545,"2002-11-22","BARCLAYS BANK PLC changed from Foreign Banking Organization to Financial Holding Company - Foreign."
1232545,"2005-05-31","BARCLAYS BANK PLC moved to ONE CHURCHILL PLACE LONDON, 0, ENGLAND."
1233627,"1973-09-04","FIRST LIBERTY NATIONAL BANCSHARES, INC. located at LIBERTY, TX was established as a Bank Holding Company."
